n backests overests
54 0.033842895484478213665782083147181568975580723698935575851687530820862388909146416746934724847547295962671593614033629902016939854464112143299917593743 -0.999999999999999999999999999999999991732579455251452153539839637669549215472020440956944007233976239625845445387608312036313836963418734876394484762818
55 0.033909634360272597647056233608250029946860754132779105996681457651030743767284945420450216723453832088320549483597034719375430251949681263621197915271 -0.999999999999999999999999999999999998190669874833732199921452964973699351869443031266161521695440963057737979635536833776108225241456845299568982564918
56 0.033936979140839802882721530022113875449688821599708406306704173059403838316856252942322856612850777159975160885130848290911514011188193108203129008241 -0.999999999999999999999999999999999999641470975167180692313996225754649030007296288295593603818973436785254485289239029487688947540095767753892518180526
57 0.033980520619060885587726816774025671314905667707792983230137926073092084275726016656581183031481951904246475581262371829410647611821739011953302053370 -0.999999999999999999999999999999999999921696702880868845420695544316356422780600964486215677227668717801266449860095076794316039475338262389079786357750
58 0.034030565331085195960477254257491170795356126916871780894671522407159280599786217845234208356483838645769173939563930587497104795041271198134412748784 -0.999999999999999999999999999999999999984463191706628414343622693094449449263198876232946887682574275203714279116123629667859445616956685131503364270266
59 0.034036383224133133988414728143383012728351742618107994671193599303428542840281648269154265899756488542925245371013370574728109139645238570140035345029 -0.999999999999999999999999999999999999996614001185237130463440852481802676067413704229547857193720933072879407670714896308249555047048214484271530755829
60 0.034114528860977992657522828659551788633294971076655834273668221875436483654435023014253825106556513548811186708339332516594758836560100846414103195907 -0.999999999999999999999999999999999999999327177292186474834425930901562335522162683143297096010247866707766029589205425329243837928758082165925111883038
61 0.034115008074521361846822581648576046458281498900981302943487757276063674416507309883350845000674331922397843908534225040294398453048237917698893359908 -0.999999999999999999999999999999999999999853694519937269568760376805624671580800640839897766263716900495683137811045939201138397436746249749086522634431
62 0.034170860067487523470514331434852168471477493920626095575773822768709022591039817057394809612169959207338570426957599404535834290803396109248072526932 -0.999999999999999999999999999999999999999970882273236416823026829128143534991284307786709828936688800886392303738770320867571631778216963920630539170807
63 0.034194015613947368416740770942472511207632080453786533584189813255487232284172409017392913911956847755485881591892997282057969787861153915325624135187 -0.999999999999999999999999999999999999999993682832332152830345726632654237707579204817486418855782733031086125468607016281907112635836492569288603214546
64 0.034229753321704278884425915099715297084056091098696161770920870005022623331704163139714976424489304941807429555610858035077741015064381628752402971603 -0.999999999999999999999999999999999999999998740646430239079697742204008771350748971320870459471097042859698816588526761633019087250186863947824414671423
65 0.034272723449929250125213852132932650713890644980402623944816511933327827570621875282309740918926971833250143808901567885592822498131531720749669494505 -0.999999999999999999999999999999999999999999727421335729828552514585979767931093176007176834777715047386436462878369836931559691409420195258421689801245
66 0.034277351231535813010087358209833371760706649390075464230027886517966760416087662472955006960304833615296524868559603621602968594064764929293321664391 -0.999999999999999999999999999999999999999999945564074475237999597017370188293868896028786760028619404818581610648647338981617430552522722602431535658695
67 0.034343403180496713897605089112831929841585452030348771238422889821270430621644709000793016207720795160953368445066849217080658565871234833620760728101 -0.999999999999999999999999999999999999999999988245954117969438476774959591445547116427261902111641093765036228316782418539638679411157343565024274436326
68 0.034343986397626303888234775072749266255899886372828196551314925003513344146522651207830558053602959824780959514460242888476412653582903459919733476790 -0.999999999999999999999999999999999999999999997648284919889441193718905425376326409502995012521903658591733359458004709837498526942780501033131518073494
69 0.034391223679946025882530779994430368450868085237408430382318980435028814630219737292010387242011597353839340463999440032437102418044384459726873987607 -0.999999999999999999999999999999999999999999999493445343256637263255731018999014904422283046630354166111515322882935631109248738389104076135703753320219
70 0.034411775694547678519405233767656668252068677970924621894428063120427559545070755812233600703777975601267240326338264532693081445767838897682312744151 -0.999999999999999999999999999999999999999999999898455217565823465979770056670476416381056400707406853091438987814403825316622135488955034962555396338516
71 0.034441116647700191965296851902431863079600660451419824316732502883330050434917080928517927533904822225239708459630861745669663075454438654654750193388 -0.999999999999999999999999999999999999999999999978181494179572582659563821883859932979139088324556863942530659553898481499812850687985150418938876848541
72 0.034479031652811874708418277338704643645066444570216996421449804710716483432668037779417455108935067200488998417472871159897349909483034339222375584109 -0.999999999999999999999999999999999999999999999995617556640269056720816047139737148456961005188673320496966997832435144994450046433586527545377873252803
73 0.034482524568440432276153573490186040578541011137922076135351078827299966196459850440635818545177483450316352672199855675843971015346022757308438555317 -0.999999999999999999999999999999999999999999999999060711699419573158948211055879262371919984387475857016225134765563641288945157425365510851657793137763
74 0.034539377314036590319883628077322516643499699832345136792298978576871642307093992724765925355129232316964981831418349803651144094604353019325111038558 -0.999999999999999999999999999999999999999999999999810951968660809088060444472561243451876377127843168445737274812823945444160239884078136605611525717102
75 0.034540155343086512477093864583550140797757560529973076648656139203248493215232675075337757564504831857918417330053200994339290858914039227133200498339 -0.999999999999999999999999999999999999999999999999959583132941523960125044904390767114257093020008093563258790212043489885778899981557780808816254427837
76 0.034580412953951958192929276224071110411962380209701128910647893057359057654707193742211221346965107300803155351778406461015501333913247689052413576097 -0.999999999999999999999999999999999999999999999999991848529550335932241587598889143296187240310332976513757384151766983165864119666417606035590689865152
77 0.034599317204831318971316073407989368802385628245371737378896354332033319406734836961300196324372236960249680516401634630371696881207430315251886938326 -0.999999999999999999999999999999999999999999999999998261678764849450900503906290208370408824946204662430508703453421989134319571830282753751996316138969
78 0.034623363725283076465723921123165931846534597171224221203951304999010549982714638299741293386786044694886801531059320991154437262404244412136597525040 -0.999999999999999999999999999999999999999999999999999648667765289074486501462371647242352737510388216887589067566205749946018637166505871950565707010348
79 0.034657522241376950958832148022524353208333333592187423111985393572600000818270006606797720839057708225775520998573286413425081332099743028088994431396 -0.999999999999999999999999999999999999999999999999999925266696364150230451382127664722238237441133599805475184834766826905175626682865027493250338499660
80 0.034660011888735392021687213584349094471275506589691871912635664281797859110590688528549726125855990149526216820135018774574310638768706166226796543477 -0.999999999999999999999999999999999999999999999999999984863408746081000888102848240564505030467936806030341440432890079262812678021983209630985429507775
81 0.034709627867645538794075882580818870635839088953088709956272223735206699960281226548930290504129880065852996664488894679414620554815381918107085772883 -0.999999999999999999999999999999999999999999999999999996788355308092811510764583434316125383372012991403461169719101892686830139158519745138253648742246
82 0.034710685773741725173882369860752788407388114834441750333513823551509523637386585493276690195850821218067475683587398807235497121764389180141966386240 -0.999999999999999999999999999999999999999999999999999999348108135544694182356265870074944402976531228087447033205323437702032815289042066655435873947768
83 0.034745167239984723136318651766470382791361605765874713958171953702811682535032254551585984187415342230749171855825555453061937511178695151748785291371 -0.999999999999999999999999999999999999999999999999999999862030931621889852860853374814466833874776324533952795818974644065687454632750400596351058464178
84 0.034763024320735615826615075062914961088216920350463404349403152315306002494367550141380429553056658363359856683246469438237699901798350280409700364375 -0.999999999999999999999999999999999999999999999999999999971934722768031887234734252202460957672464039516442673687692543933467586494727591607826731740669
85 0.034782650914245209363847504730794508941724241448380158069100901206228125878735658336302674135987317608353596742072822521979564453342306603820373051525 -0.999999999999999999999999999999999999999999999999999999994075004229289997465393094188519829831345209014810277971215034367126337972206801155964677404375
86 0.034813911922074105027731108351288986587360918146802780671790282131750840771862572185897186805758958893492553036984410158767440424869664666044090071419 -0.999999999999999999999999999999999999999999999999999999998792136416776466720278635105790607486259031605884319653889763521658428689233631071105784944783
87 0.034815563458388969972416251954124044602223762349769168621841066806465766427112048324452881662830933015308152367929605081811883473753245864239384875636 -0.999999999999999999999999999999999999999999999999999999999745635209168451432056288934511745918283782930603087231301058926011359034198627367557732056996
88 0.034859312621539920262060069074844262848526912033471760213659931043715247033991232137527084450252806457926941151215647740429495268971783261082149591410 -0.999999999999999999999999999999999999999999999999999999999948032805222593537761633602856169832947550902053968315246658682116516102020054292744170495276
89 0.034860731430022603552639118625687932278901714451189154307018072220179016704499679333892724603155034827292146301552870226557545296317561081182595901842 -0.999999999999999999999999999999999999999999999999999999999989083118445729836215470791065599212422122578393058212256245820443894095715676245888580266676
90 0.034890343434977734076230879798627725407962706738519392196713373811665758644183657840576026171803741694762127836669429242178750588930183623214774604073 -0.999999999999999999999999999999999999999999999999999999999997764826989081058829092040821561827628292810848912695269917902936622745568443908007953690271
91 0.034907540766795430266600044640945603550603431883809419744167525671200961164018852377246225152056619002851961336553899670805877502525235567270312788595 -0.999999999999999999999999999999999999999999999999999999999999531594119688460231401164208830115858944098457820279694005441921857420088846658740245831485
92 0.034923452854657715880435271025476510556086524880026845068773560726896267095211963208743320690877515298208628435515835084559310413278178790159902852942 -0.999999999999999999999999999999999999999999999999999999999999903889520486212448164338186885307250756577866204536869712609606635489652896704638505412354
93 0.034952395362839515767831116164720423906675794317175315909733523380605590343426908725585169864642360528710545825224438297250846027680071084111564674346 -0.999999999999999999999999999999999999999999999999999999999999979907350723619711705389057835219523980944863725534616029413217509956403403226765215614716
94 0.034953385054656745083435850305577280672539551442781776663225938325025948929492224807738492975514461896659389575272850994908431422926922434215994610809 -0.999999999999999999999999999999999999999999999999999999999999995868431913055824240833697680862766204735623582042833985340698233722464898701962700830855
95 0.034992248050573888350320416510406274887683911920820160696755223547775037191936998296637781156580199856146614622883551001552800715798035125581414662934 -0.999999999999999999999999999999999999999999999999999999999999999138308710683891648006219033427848246343945377909940819961184013722527985667116193287089
96 0.034994102746278369634178032699712477180005573434171538374144317784336824352199661122897066683375605645375428321481231434208453364217361582996288026318 -0.999999999999999999999999999999999999999999999999999999999999999822437970788049084185378761653939684878749565001399025680409932787758825010239282150834
97 0.035019544686213105901269832827235257213852059305481494276091527305764399776111432536864413775476682292087982132929626809267868015825663135026741386146 -0.999999999999999999999999999999999999999999999999999999999999999963053450242858203584327086382412944972801319411208731065926348497128587484726658871897
98 0.035036334306807194704244358769649079910346565787322745992661208205282388515006680179969777694866501708488507238208474732238141711036851936754487305404 -0.999999999999999999999999999999999999999999999999999999999999999992370741177557446070825434847524727429840419299937341549272040506702817911203387389034
99 0.035049111494042388339150708493983801843644214169346765728370792789904897833876180699692691398790475456828325136564199314865864660282857786781007674014 -0.999999999999999999999999999999999999999999999999999999999999999998416159760349519580516913413953504188054679643699825119633215769281197506394181964842
100 0.035076129704822063323206480362017679633426343698171889562804060593133721527907358769483951280630853908505806359192980616324725342916766575087673595474 -0.999999999999999999999999999999999999999999999999999999999999999999672269156676642808213109138542234638984255346893155555319470147595729131237458470713
101 0.035076633066528105101046928519273778022723430970305962919138527935017862186621575771077410563650185963853178380996404367225972156320253041020029873895 -0.999999999999999999999999999999999999999999999999999999999999999999932115387132287909184439793075789335650835222000087993247847849580700360081352143150
102 0.035111327827097723464128620235742136506708708201368810729017948584629969225843231024284522851725334569063364717064072093272659839029063788574337232668 -0.999999999999999999999999999999999999999999999999999999999999999999985924615660097884530991479314676557443066311362056452351212760737136461707048522070
103 0.035113684886186476569182475131473627226359485322540426649343700750290565640622831771390865812745007638035459072731973546576185736114431989846702755451 -0.999999999999999999999999999999999999999999999999999999999999999999997090887027654740280331637755718718834205482872897894341250962219664072115992309880
104 0.035135509500355969770516491969416693160021047943153417301954105552960636627804481187456460052612887662768695658674753032063890708946795297232418566455 -0.999999999999999999999999999999999999999999999999999999999999999999999395611682804834672833662673004916673705872476751974722751642997766249477720972078
105 0.035152052950103142771854459814809595004940550660708915223074179230917039761413105479647039006379463173882972028443228687893878736790025146085938586783 -0.999999999999999999999999999999999999999999999999999999999999999999999875351953166406029109042889665471920151634032105830301328803749975777205691231321
106 0.035162180487686008376215339354526058317572709956590012369856218083970572170871541478753380643994545886522646455790030752557428204057006863596458928951 -0.999999999999999999999999999999999999999999999999999999999999999999999974052878014263725926702242410438750397153321602655050739324044699054621264134095
107 0.035187543017738674604296275830847444314586896938369116856677609565053204275749242984994841939802614652138452614969688835940154539190240503452764271178 -0.999999999999999999999999999999999999999999999999999999999999999999999994659867781375658777041780310376313863315644635998956983554078409476280915578698
108 0.035187728469969097474813756365463871225525835754115618027016973239604088042672966938955639651110078624476745174397355126675285006255167864888242749050 -0.999999999999999999999999999999999999999999999999999999999999999999999998886260154662113305590845743349443844152654397962240479736923960234621303031067
109 0.035218791902990595731535215547409358934707828427625362717781464401663447501745670936930607080633367283727140910990958023182203583034130967349209751397 -0.999999999999999999999999999999999999999999999999999999999999999999999999771247529060553435323724608102592199695255367902724591385649480087016088247185
110 0.035221707230643947796752351213395493870519142320703994997302661355442733235608068129035676277516987429436886494131160314190790883563555174771712283409 -0.999999999999999999999999999999999999999999999999999999999999999999999999952202688892269999096381873554931732143696991696144417053617972050259302612609
111 0.035240362370951736671328849170239455741963587147590979468011635539675483762429227080342816418495153216520820296357855454229844163814164362716267794120 -0.999999999999999999999999999999999999999999999999999999999999999999999999990202121198959735898337320242953736592929552509437301998635404420451221719797
112 0.035256757884734805490179703643922135756175148112136726203444921104446243129775556812708985762938092608443321870464356047022778597297159968169271666266 -0.999999999999999999999999999999999999999999999999999999999999999999999999997949066152091798247056289033834667124915116789262129124670242956298770153262
113 0.035264649448472318253549729639643063963345524856702797950948177856634117024679225474544647812227964213321815986590112558197043439934764007832710946061 -0.999999999999999999999999999999999999999999999999999999999999999999999999999580380484310816237540334081437490893345312294537489588649135959133823285787
114 0.035288537672825500441210974308499939324589999987748170138647427130164118490823352850813536359772132831452464236835270170541013919195215916853100224097 -0.999999999999999999999999999999999999999999999999999999999999999999999999999912010413139695147933977361951786767970726245574924917395339299745280571962
115 0.035288563079526725421221383529187649230236325842716602794843445814436605870400402437139861776761091509301375645483724396610409929021675828725308232969 -0.999999999999999999999999999999999999999999999999999999999999999999999999999982030287422280503031486693163209727320542510346448004134196164769195414071
116 0.035316405446335434503115684587593900389724783432227998938492874560584743401100044236012586129606116120753007718987801022664056298219022450720529969577 -0.999999999999999999999999999999999999999999999999999999999999999999999999999996225625964726622555998553183339550792539502848593066922246987883164187846
117 0.035319922872032639531733927553663542997801886452094187743176366584310780935479622854680765334090452160139666587558273091427796897243129792584186188805 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999230528491917406365468847872261839402260684963099587244819714031813067881
118 0.035335780728055496787643921859004446029554379587209167180958052515664554524087824605974281474485494718680831513603288347860509567982674147928520123442 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999838119380494278032297024597257117716439626793226163944499174137499828604
119 0.035352080516703629845437479265651452213225354266507793372279822662889237421002928617802217398718924568868661343503928726592607765086378671955613272011 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999967053167172102416648442774184343904527020568546509294829694829425664435
120 0.035358094670981062582318682116604004077892532932222790002178579534140233660632256172569727500406942664522345934146562715413333570770812864465705493237 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999993058026885916743103763873031902769823386279996953887174951514363227160
121 0.035380628488700075602744437862018390237695094849544621029838859528484142130190864321813759023724734497348009462349844171725706599211757384325689929249 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999998589386918439023467907059559452272918297985482938647566379688662259015
122 0.035380639192331104197009538789475916370698867268916146751596315399059102983162825571873495518246987358370001403970801256253981999064895669832128256059 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999999702346707606782912860204613569204266750736618989326665622801223063209
123 0.035405581298851954957554444474853553448082837012111878887477695164595064177783951516513399465416868702549059786929695661336690021611787657575524778031 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999999939608158499886026095934015099668058555401554363735194603252339724490
124 0.035409731583958331838110197557304889580203321301796682365403867293905220699046925376874135901266835555529793939646711425750073097763249246095219882041 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999999987239156843659562057346701427374719306892211995633762277732744382204
125 0.035423109386952293111748554493846830319433987120018775080662649690926190610631925232232031841872171116722519503124720481916434817971665694427395858296 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999999997414601867516423876474169969766465295602675034827390943974598706561
126 0.035439331175139191580757092691229998154013547695422242938067163136155494358829784615431374128438363019088216906082726374995971722400361434272200040913 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999999999452996778349006579486518809738946368027473418488048714763554905163
127 0.035443783245362225987007336308705827284460125286520995942275998691438730433660160963506027524142970624191655939996122743859872239029034977607259010898 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999999999889322922288516865959605028184543223901987017748141338242713535362
128 0.035465039011083482095593298253512797006660783489235505861664111746072057007889121085690439071348867001699374604213800711075723122191938304202923891058 -0.999999999999999999999999999999999999999999999999999999999999999999999999999999999999976555398208536661463473133349756881194437415584275182466966409119
